model,file index,audio file,precision,recall,f1_score,accuracy,specificity,fdr,miss_rate
Pyannote,15,281474977682649,0.7330659536541889,0.9205372132064913,0.8161746464897048,0.8801649551225035,0.8637552598658024,0.266934046345811,0.07946278679350867
FunASR,15,281474977682649,0.8309302325581396,0.9997202014549524,0.9075438150876302,0.8672017511856986,0.6189727463312369,0.16906976744186047,0.0002797985450475658
Silero,15,281474977682649,1.0,0.9300503637381086,0.9637576109017106,0.9543962057643196,1.0,0.0,0.06994963626189143
SpeechBrain,15,281474977682649,0.832645693656524,0.9034695019585898,0.8666129898013956,0.9675693311582382,0.9760304328556655,0.167354306343476,0.09653049804141019
ASRmodel,15,281474977682649,0.2947916666666667,0.07918298824846111,0.12483458314953683,0.27617657789128053,0.6451781970649895,0.7052083333333333,0.9208170117515388
Pyannote,16,281474977748055,0.948432760364004,0.9764730376847803,0.9622486663931062,0.9367697594501718,0.7492625368731564,0.05156723963599596,0.023526962315219654
FunASR,16,281474977748055,0.9049056603773585,0.9985425775556943,0.9494209640700781,0.9117138908085695,0.4883248730964467,0.09509433962264151,0.0014574224443056423
Silero,16,281474977748055,1.0,0.9033937122631689,0.9492452417414132,0.9198341395991707,1.0,0.0,0.09660628773683115
SpeechBrain,16,281474977748055,1.0,0.8640433062669165,0.9270635541159388,0.8871803731859018,1.0,0.0,0.1359566937330835
ASRmodel,16,281474977748055,1.0,0.3872579637726421,0.5583070688878884,0.49153420870767106,1.0,0.0,0.6127420362273579
Pyannote,17,281474977862560,0.8683247988295537,0.993097678309977,0.9265294175041467,0.9070140775500124,0.7829363883026832,0.13167520117044623,0.006902321690023008
FunASR,17,281474977862560,0.8433586170400423,1.0,0.9150239234449761,0.8806612014514178,0.6661654135338346,0.15664138295995766,0.0
Silero,17,281474977862560,1.0,0.9895419368332985,0.9947434819175778,0.9932230956898889,1.0,0.0,0.010458063166701528
SpeechBrain,17,281474977862560,1.0,0.9663250366032211,0.9828741623231572,0.9781783681214421,1.0,0.0,0.03367496339677892
