model,file index,audio file,FEC,MSC,OVER,NDS
Pyannote,0,281474977490102,0.2705444707473791,0.2367264119039567,1.7872340425531916,0.0
FunASR,0,281474977490102,0.0,0.0,11.503067484662576,20.93558282208589
Silero,0,281474977490102,0.033818058843422386,0.0,11.0254433307633,0.0
SpeechBrain,0,281474977490102,0.5749070003381805,0.5410889414947582,49.252418645558485,0.0
ASRmodel,0,281474977490102,0.0,3.043625295908015,61.32707774798928,8.478552278820375
Pyannote,1,281474977490104,1.0155440414507773,0.9948186528497408,0.0,0.0
FunASR,1,281474977490104,0.0,0.0,12.738853503184714,20.302547770700638
Silero,1,281474977490104,1.22279792746114,1.2020725388601037,7.899159663865546,0.0
SpeechBrain,1,281474977490104,0.7046632124352332,0.6839378238341969,0.9041591320072333,0.0
ASRmodel,1,281474977490104,0.0,98.42487046632125,0.0,45.16423357664234
Pyannote,2,281474977511688,1.5997968511934992,1.5744032503809042,8.144796380090497,0.0
FunASR,2,281474977511688,0.0,0.0,21.500386697602476,25.831399845320956
Silero,2,281474977511688,0.30472320975114275,0.27932960893854747,3.608736942070275,0.0
SpeechBrain,2,281474977511688,0.9141696292534282,0.9141696292534282,0.0,0.0
ASRmodel,2,281474977511688,0.0,1.4982224479431183,3.896103896103896,65.8362046117148
Pyannote,3,281474977519672,0.0,0.7076989062835085,35.773809523809526,32.202380952380956
FunASR,3,281474977519672,0.0,0.0,39.719626168224295,16.588785046728972
Silero,3,281474977519672,1.2009435985417114,1.1580527557366502,6.970046082949309,20.046082949308754
SpeechBrain,3,281474977519672,4.117520909285868,10.443920223032382,0.0,46.904761904761905
ASRmodel,3,281474977519672,48.80977911215955,95.34634355565088,0.0,60.59523809523809
Pyannote,4,281474977520023,0.6427041180671268,10.449892882646989,37.15846994535519,14.519906323185012
FunASR,4,281474977520023,0.0,0.0,62.734375,20.0
Silero,4,281474977520023,0.0,16.80552249464413,49.94753410283316,32.948583420776494
SpeechBrain,4,281474977520023,2.475601047369674,14.1632944537015,49.94753410283316,0.0
ASRmodel,4,281474977520023,17.233991906688885,39.87145917638657,49.94753410283316,0.0
Pyannote,5,281474977544630,0.0,0.0,35.5584082156611,62.45186136071887
FunASR,5,281474977544630,0.0,0.0,33.860342555994734,17.32542819499341
Silero,5,281474977544630,0.0,0.49113815929959426,0.0,0.8964143426294822
SpeechBrain,5,281474977544630,0.0,0.3203074951953876,0.0,97.90836653386454
ASRmodel,5,281474977544630,100.0,99.95729233397395,0.0,41.832669322709165
Pyannote,6,281474977585189,0.0,0.7393397524071527,0.0,97.60802469135803
FunASR,6,281474977585189,0.0,0.0,1.0852713178294573,11.454628362973097
Silero,6,281474977585189,0.8768913342503438,0.997248968363136,0.0,0.0
SpeechBrain,6,281474977585189,1.4442916093535076,3.8342503438789546,0.0,0.0
ASRmodel,6,281474977585189,100.0,99.9656121045392,0.0,41.589506172839506
Pyannote,7,281474977594045,2.8666389696717904,2.8250934773577066,6.445890005913661,0.0
FunASR,7,281474977594045,0.0,0.0,16.868102995270625,38.938518129269575
Silero,7,281474977594045,3.5313668466971335,4.362276692978812,0.0,0.0
SpeechBrain,7,281474977594045,1.9941836310760284,5.567095970087245,0.0,0.0
ASRmodel,7,281474977594045,0.0,22.434565849605317,41.25510582992945,40.8837727441515
Pyannote,8,281474977646560,0.8493629777666749,0.8243817137147139,46.53061224489796,0.0
FunASR,8,281474977646560,0.0,0.0,9.167950693374422,60.708782742681045
Silero,8,281474977646560,0.19985011241568823,3.4474144391706223,0.0847457627118644,0.0
SpeechBrain,8,281474977646560,0.7994004496627529,0.7744191856107919,0.7575757575757576,0.0
ASRmodel,8,281474977646560,0.0,0.0,5.528846153846153,19.871794871794872
Pyannote,9,281474977648654,1.9984627209838586,2.2290545734050733,0.0,0.0
FunASR,9,281474977648654,0.0,0.0,2.9203056768558953,19.950873362445414
Silero,9,281474977648654,0.3074558032282859,0.28183448629259544,4.00390625,0.0
SpeechBrain,9,281474977648654,1.2298232129131437,2.1009479887266207,0.0,0.0
ASRmodel,9,281474977648654,0.0,6.943376889572124,4.536537518391368,69.66650318783717
Pyannote,10,281474977657137,1.7747440273037545,8.361774744027302,0.0,0.0
FunASR,10,281474977657137,0.0,0.0,1.12760759255779,4.134561172711896
Silero,10,281474977657137,1.8430034129692834,5.085324232081911,0.0,0.0
SpeechBrain,10,281474977657137,2.7303754266211606,9.829351535836176,0.0,0.0
ASRmodel,10,281474977657137,100.0,99.93174061433447,0.0,48.46987264778559
Pyannote,11,281474977658515,0.0,0.0,25.988142292490117,2.5691699604743086
FunASR,11,281474977658515,0.0,0.0,23.415132924335378,23.31288343558282
Silero,11,281474977658515,3.750545137374618,3.7069341474051463,24.949899799599198,0.0
SpeechBrain,11,281474977658515,0.0,0.0,20.149253731343283,59.488272921108745
ASRmodel,11,281474977658515,1.395551679023114,30.571303968600088,0.0,0.0
Pyannote,12,281474977673370,3.6182158452900812,3.602620087336245,38.66015352407537,0.0
FunASR,12,281474977673370,0.0,0.0,38.488453463960816,6.158152554233729
Silero,12,281474977673370,0.5926388022457891,0.5770430442919525,28.433402346445824,38.37129054520359
SpeechBrain,12,281474977673370,3.774173424828447,4.756706175920149,24.484536082474225,0.0
ASRmodel,12,281474977673370,70.78914535246413,72.00561447286337,0.0,44.50171821305842
Pyannote,13,281474977678109,0.0,4.901438465636654,0.0,28.959181542958557
FunASR,13,281474977678109,0.0,0.0,18.063314711359403,21.32216014897579
Silero,13,281474977678109,0.0,0.26638252530633993,0.0,23.295454545454543
