model,file index,audio file,FEC,MSC,OVER,NDS
FunASR,96,281474981073983,1.0927390366642702,1.9985621854780735,16.170915958451367,23.512747875354105
Silero,96,281474981073983,3.9539899352983463,6.03882099209202,8.952067669172932,9.609962406015038
SpeechBrain,96,281474981073983,1.7541337167505393,10.826743350107835,81.29566488066244,87.92011690209449
Pyannote,97,281474981075344,1.2915970217292205,1.276401762650053,72.85799880167765,72.85799880167765
FunASR,97,281474981075344,0.0,0.0,71.14649681528662,87.8343949044586
Silero,97,281474981075344,0.0,0.0,33.811230585424134,37.992831541218635
SpeechBrain,97,281474981075344,1.6106974623917338,2.020969457529251,0.0,0.0
Pyannote,98,281474981176854,1.0618820944708898,1.0252654705236177,3.45679012345679,3.45679012345679
FunASR,98,281474981176854,0.0,0.0,34.833333333333336,78.16666666666666
Silero,98,281474981176854,0.0,0.0,21.8,41.8
SpeechBrain,98,281474981176854,2.1969974368363236,6.224826071036251,0.0,0.0
Pyannote,99,281474981177984,0.8227848101265823,6.632911392405064,0.0,0.0
FunASR,99,281474981177984,0.8607594936708861,0.8481012658227849,13.897937024972856,68.18675352877307
Silero,99,281474981177984,5.7974683544303796,10.72151898734177,5.029940119760479,5.029940119760479
SpeechBrain,99,281474981177984,0.0,0.0,0.9987515605493134,98.62671660424469
Pyannote,100,281474981275143,5.457156534226903,5.409286740067018,23.076923076923077,23.076923076923077
FunASR,100,281474981275143,0.0,0.0,61.839530332681015,89.13894324853229
Silero,100,281474981275143,2.920057443752992,2.8721876495931067,22.31075697211155,22.31075697211155
SpeechBrain,100,281474981275143,0.0,0.8137865007180469,0.0,40.76923076923077
Pyannote,101,281474981275456,2.508049483138451,2.474156922555499,15.02958579881657,15.02958579881657
FunASR,101,281474981275456,0.0,0.0,42.08888888888889,60.355555555555554
Silero,101,281474981275456,0.6100660904931368,0.5931198102016607,7.787391841779975,8.838071693448702
SpeechBrain,101,281474981275456,0.9998305371970853,1.643789188273174,0.0,0.0
Pyannote,102,281474981278880,0.0,0.5245901639344263,0.0,98.03174603174604
FunASR,102,281474981278880,0.0,0.0,28.08219178082192,71.18721461187215
Silero,102,281474981278880,0.45901639344262296,0.4426229508196721,4.138770541692026,23.371880706025564
SpeechBrain,102,281474981278880,0.5901639344262295,1.2786885245901638,0.0,0.0
Pyannote,103,281474981282881,7.998892886797675,7.888181566565182,36.45589383294301,36.45589383294301
FunASR,103,281474981282881,0.0,0.0,12.458540630182421,31.270729684908787
Silero,103,281474981282881,0.747301411569333,0.6919457514530861,12.632436837815812,27.248030426514536
SpeechBrain,103,281474981282881,0.498200941046222,0.44284528092997505,16.620727673649395,16.67585446527012
Pyannote,104,281474981370673,0.7125890736342043,0.6334125098970704,6.240126382306476,6.240126382306476
FunASR,104,281474981370673,0.0,0.0,16.29055007052186,36.459802538787024
Silero,104,281474981370673,0.0,0.0,6.01741884402217,6.01741884402217
SpeechBrain,104,281474981370673,1.1084718923198733,1.0292953285827395,11.943620178041543,11.943620178041543
Pyannote,105,281474981377871,2.4359775140537163,2.373516552154903,22.667829119442022,22.667829119442022
FunASR,105,281474981377871,0.0,0.0,43.860759493670884,60.063291139240505
Silero,105,281474981377871,8.744534665833854,8.68207370393504,4.108108108108108,4.108108108108108
SpeechBrain,105,281474981377871,0.0,0.0,5.638297872340425,99.8936170212766
Pyannote,106,281474981388708,1.7722066133563863,11.605792089907068,2.2496371552975325,2.2496371552975325
FunASR,106,281474981388708,0.0,0.0,38.86743886743887,53.6036036036036
Silero,106,281474981388708,0.6051437216338881,0.5619191700886104,27.853598014888338,27.853598014888338
SpeechBrain,106,281474981388708,0.0,0.0,34.66299862448418,99.24346629986245
Pyannote,107,281474981521353,1.6494054468738015,1.5726889144610665,42.33038348082596,42.33038348082596
FunASR,107,281474981521353,0.0,0.0,65.625,80.81140350877193
Silero,107,281474981521353,0.9589566551591868,0.9205983889528193,44.577006507592195,45.444685466377436
SpeechBrain,107,281474981521353,0.9205983889528193,0.8822401227464518,59.12646675358539,59.12646675358539
Pyannote,108,281474981524203,0.0,0.0,62.91126620139581,63.21036889332004
FunASR,108,281474981524203,0.0,0.0,61.57024793388429,86.46694214876032
Silero,108,281474981524203,0.6062169482780859,0.593318715335999,27.765237020316025,28.78103837471783
SpeechBrain,108,281474981524203,0.0,0.20637172707339094,55.449101796407184,98.68263473053892
Pyannote,109,281474981541259,2.419984387197502,4.000780640124903,14.082811747713048,14.082811747713048
FunASR,109,281474981541259,0.0,0.0,5.7421968072432685,12.532761496306884
Silero,109,281474981541259,4.29352068696331,5.46448087431694,0.38517091959557054,0.38517091959557054
SpeechBrain,109,281474981541259,4.371584699453552,9.543325526932083,0.0,0.0
Pyannote,110,281474981683483,0.0,0.0,27.18351324828263,47.20314033366046
FunASR,110,281474981683483,0.0,0.0,27.111984282907663,57.66208251473477
Silero,110,281474981683483,0.0,0.0,28.516377649325626,47.30250481695568
SpeechBrain,110,281474981683483,0.0,0.0,25.651302605210418,73.84769539078157
Pyannote,111,281474981690045,0.0,0.0,44.15793714746172,97.50201450443191
FunASR,111,281474981690045,0.0,0.0,42.298084929225645,65.86178184845963
Silero,111,281474981690045,0.3617571059431524,0.3359173126614987,30.211480362537763,30.211480362537763
SpeechBrain,111,281474981690045,2.5322997416020674,3.049095607235142,0.0,0.0
Pyannote,112,281474981690648,1.736745886654479,1.7062766605728215,17.965367965367964,17.965367965367964
FunASR,112,281474981690648,0.0,0.0,42.4886191198786,84.67374810318664
Silero,112,281474981690648,0.0,0.0,17.787418655097614,22.99349240780911
SpeechBrain,112,281474981690648,0.6703229737964655,0.6398537477148081,2.570694087403599,2.570694087403599
Pyannote,113,281474981691440,0.0,0.0,64.60305899490167,97.74217042971594
FunASR,113,281474981691440,0.0,0.0,63.59550561797753,84.9438202247191
Silero,113,281474981691440,0.0,0.0,39.11439114391143,42.87822878228783
SpeechBrain,113,281474981691440,0.5446058091286307,0.6742738589211619,18.951965065502183,53.44978165938865
Pyannote,114,281474981693204,2.4158415841584158,2.376237623762376,24.491771539206194,24.491771539206194
FunASR,114,281474981693204,0.0,0.0,21.686746987951807,99.8995983935743
Silero,114,281474981693204,0.0,0.0,23.228346456692915,27.263779527559056
SpeechBrain,114,281474981693204,2.4158415841584158,9.227722772277227,0.0,64.1025641025641
Pyannote,115,281474981693235,4.982690405539071,5.897626112759644,26.99057287889775,26.99057287889775
FunASR,115,281474981693235,0.0,0.0,35.53334246200192,48.91140627139532
Silero,115,281474981693235,3.869930761622156,3.820474777448071,23.680046036541505,24.010933678607394
SpeechBrain,115,281474981693235,1.8298714144411472,2.5840751730959446,37.70108620926715,43.07713460745222
Pyannote,116,281474981693638,0.8728542333430317,0.8437590922315974,42.97752808988764,42.97752808988764
FunASR,116,281474981693638,0.0,0.0,38.855421686746986,80.2710843373494
Silero,116,281474981693638,0.3782368344486471,0.3491416933372127,40.643274853801174,40.643274853801174
SpeechBrain,116,281474981693638,0.0,8.466686063427407,0.0,87.4384236453202
Pyannote,117,281474981696077,1.8497757847533634,1.8217488789237668,26.19426751592357,26.19426751592357
FunASR,117,281474981696077,0.0,0.0,40.309079201545394,99.29169349645846
Silero,117,281474981696077,0.11210762331838565,0.08408071748878924,10.779595765158806,10.779595765158806
SpeechBrain,117,281474981696077,0.6446188340807175,0.7006726457399104,0.0,0.0
Pyannote,118,281474981696318,4.320636725412165,5.457646389994315,0.0,49.14207275223061
FunASR,118,281474981696318,0.0,0.0,5.675459632294165,13.229416466826539
Silero,118,281474981696318,2.131893121091529,2.1034678794769754,0.3799071338117349,0.3799071338117349
SpeechBrain,118,281474981696318,3.1552018192154634,8.129619101762366,0.0,0.0
Pyannote,119,281474981698458,0.0,0.0,6.862745098039216,92.40196078431373
FunASR,119,281474981698458,0.0,0.9318996415770611,0.0,62.89473684210526
Silero,119,281474981698458,0.0,0.0,1.5544041450777202,41.19170984455959
SpeechBrain,119,281474981698458,0.0,2.3655913978494625,0.0,99.73684210526315
Pyannote,120,281474981808810,0.0,0.0,10.21034180543383,69.76336546888695
FunASR,120,281474981808810,0.0,0.0,16.19631901840491,26.339468302658485
Silero,120,281474981808810,0.0,0.0,1.9147917663954046,3.3987553853518433
SpeechBrain,120,281474981808810,1.3245033112582782,11.309220580743759,0.0,0.0
Pyannote,121,281474981817360,0.0,0.0,29.651162790697676,97.99741602067184
FunASR,121,281474981817360,0.0,0.0,28.02379378717779,46.39788499669531
Silero,121,281474981817360,0.0,0.0,8.10126582278481,56.37130801687764
SpeechBrain,121,281474981817360,0.0,0.0,0.36596523330283626,30.37511436413541
Pyannote,122,281474981819770,0.5953743989008472,0.572475383558507,5.198487712665406,21.707624448645245
FunASR,122,281474981819770,0.0,0.0,19.62209302325581,31.637596899224807
Silero,122,281474981819770,0.0,0.0,12.821860220704151,14.135575407251707
SpeechBrain,122,281474981819770,0.0,0.0,13.773388773388772,14.760914760914762
Pyannote,123,281474981828677,1.6137165910237017,1.588502269288956,49.27756653992395,71.7490494296578
FunASR,123,281474981828677,0.0,0.0,36.0541586073501,72.1083172147002
Silero,123,281474981828677,0.32778618255168934,0.30257186081694404,48.79078694817658,70.74856046065258
SpeechBrain,123,281474981828677,1.6641452344931922,10.211800302571861,47.76820673453406,47.76820673453406
Pyannote,124,281474981947948,1.3151602104256337,1.291248206599713,20.287253141831236,20.287253141831236
FunASR,124,281474981947948,0.0,0.0,23.972602739726025,45.11986301369863
Silero,124,281474981947948,0.2630320420851267,0.23912003825920614,16.619718309859156,16.619718309859156
SpeechBrain,124,281474981947948,1.482544237207078,2.8455284552845526,0.0,0.0
Pyannote,125,281474981948002,0.8572869389813415,0.8404773911581778,21.09270040304523,26.108374384236456
FunASR,125,281474981948002,0.0,0.0,47.054140127388536,52.189490445859875
Silero,125,281474981948002,2.6559085560598423,4.286434694906707,21.89841798501249,27.477102414654453
SpeechBrain,125,281474981948002,11.043872919818456,12.825684989073793,0.0,0.0
Pyannote,126,281474981953576,1.4179608372721135,1.3954535223947784,28.12071330589849,28.12071330589849
FunASR,126,281474981953576,0.0,0.0,26.81564245810056,40.36312849162011
Silero,126,281474981953576,0.0,0.0,14.468302658486706,16.20654396728016
SpeechBrain,126,281474981953576,0.7202340760747242,2.4983119513842,15.300285986653956,15.300285986653956
Pyannote,127,281474981960255,0.0,83.70095193870443,0.0,77.12749130022145
FunASR,127,281474981960255,0.0,82.79544926863245,0.0,67.0990192976906
Silero,127,281474981960255,0.0,87.299744601811,0.0,62.32204998418223
SpeechBrain,127,281474981960255,0.0,67.47155792895286,0.0,66.75102815564695
Pyannote,128,281474981960714,2.3189926547743966,6.348373557187828,10.668911679167305,14.296647788152455
FunASR,128,281474981960714,0.0,0.0,43.867349426969035,59.98536942209217
Silero,128,281474981960714,1.1017838405036726,3.4522560335781742,19.08972691807542,19.765929778933682
SpeechBrain,128,281474981960714,2.654774396642183,6.862539349422875,39.51463993669216,39.51463993669216
Pyannote,129,281474981963885,0.0,0.0,76.77440853048984,77.57414195268244
FunASR,129,281474981963885,0.0,0.0,69.48336252189142,81.56742556917689
Silero,129,281474981963885,0.5174325489712948,0.49279290378218554,59.96336996336996,61.0989010989011
SpeechBrain,129,281474981963885,2.5009239866945916,5.9997536035481085,44.47852760736196,44.47852760736196
Pyannote,130,281474982042631,0.8119079837618403,0.7668019846639603,22.03856749311295,22.03856749311295
FunASR,130,281474982042631,0.0,0.0,34.7926267281106,99.76958525345621
Silero,130,281474982042631,0.0,0.0,30.295566502463057,36.206896551724135
SpeechBrain,130,281474982042631,0.8119079837618403,2.029769959404601,0.0,0.0
Pyannote,131,281474982049110,0.0,0.0,38.06552262090484,79.25117004680187
FunASR,131,281474982049110,0.0,4.333694474539545,62.1904761904762,81.80952380952381
Silero,131,281474982049110,0.0,0.0,62.89719626168224,87.75700934579439
SpeechBrain,131,281474982049110,0.0,4.0241448692152915,28.980322003577818,74.77638640429338
Pyannote,132,281474982052265,0.0,0.297342501393793,0.0,0.5649717514124294
FunASR,132,281474982052265,0.0,0.0,34.44444444444444,68.33333333333333
Silero,132,281474982052265,0.0,0.0,46.846846846846844,51.5015015015015
SpeechBrain,132,281474982052265,0.0,0.24159078238245676,0.0,99.71751412429379
Pyannote,133,281474982052305,0.9588268471517203,0.9306260575296108,7.095343680709535,7.095343680709535
FunASR,133,281474982052305,0.0,0.0,62.42152466367713,86.45739910313901
Silero,133,281474982052305,0.0,0.0,27.882960413080895,27.882960413080895
SpeechBrain,133,281474982052305,0.0,0.0,24.504504504504503,99.81981981981983
Pyannote,134,281474982125406,38.05031446540881,38.03602058319039,2.0682523267838677,17.78697001034126
FunASR,134,281474982125406,0.0,25.443110348770727,32.32432432432432,99.89189189189189
Silero,134,281474982125406,0.0,2.3441966838193253,33.75661375661376,82.75132275132276
SpeechBrain,134,281474982125406,0.0,11.435105774728417,29.977628635346754,99.88814317673378
Pyannote,135,281474982125407,0.0,0.0,10.928143712574851,54.94011976047904
FunASR,135,281474982125407,0.0,0.0,43.49477682811016,97.05603038936373
Silero,135,281474982125407,0.0,0.0,21.916010498687662,61.811023622047244
SpeechBrain,135,281474982125407,0.0,0.0,42.456479690522244,53.481624758220505
Pyannote,136,281474982125794,0.9428314875785693,4.699191858724933,3.167420814479638,3.167420814479638
FunASR,136,281474982125794,0.0,0.0,35.85540142917193,69.23076923076923
Silero,136,281474982125794,0.6884166417240347,2.140077821011673,19.91624011167985,19.91624011167985
SpeechBrain,136,281474982125794,0.0,0.0,35.03618561089826,92.29459344401873
