model,file index,audio file,precision,recall,f1_score,accuracy,specificity,fdr,miss_rate
Pyannote,25,281474978119084,0.9505376344086022,0.9954954954954955,0.9724972497249725,0.9578414839797639,0.8456375838926175,0.04946236559139785,0.0045045045045045045
FunASR,25,281474978119084,0.8409090909090909,1.0,0.9135802469135802,0.8662420382165605,0.5434782608695652,0.1590909090909091,0.0
Silero,25,281474978119084,0.958963282937365,1.0,0.9790518191841234,0.96843853820598,0.879746835443038,0.04103671706263499,0.0
SpeechBrain,25,281474978119084,0.9424307036247335,0.9954954954954955,0.968236582694414,0.9514237855946399,0.8235294117647058,0.057569296375266525,0.0045045045045045045
Pyannote,26,281474978129899,0.4167832167832168,1.0,0.5883514313919053,0.4200278164116829,0.009501187648456057,0.5832167832167832,0.0
FunASR,26,281474978129899,0.38254172015404364,1.0,0.5533890436397401,0.38569604086845466,0.008247422680412371,0.6174582798459564,0.0
Silero,26,281474978129899,0.6607538802660754,1.0,0.7957276368491322,0.701171875,0.2850467289719626,0.3392461197339246,0.0
SpeechBrain,26,281474978129899,0.4720394736842105,0.9630872483221476,0.6335540838852097,0.5263908701854494,0.20347394540942929,0.5279605263157895,0.03691275167785235
Pyannote,27,281474978155591,0.8921001926782274,0.9935622317596566,0.9401015228426396,0.9029605263157895,0.6056338028169014,0.10789980732177264,0.006437768240343348
FunASR,27,281474978155591,0.7702479338842976,1.0,0.8702147525676938,0.7706270627062707,0.007142857142857143,0.22975206611570248,0.0
Silero,27,281474978155591,0.9358669833729216,0.8454935622317596,0.8883878241262683,0.8253968253968254,0.7326732673267327,0.06413301662707839,0.15450643776824036
SpeechBrain,27,281474978155591,0.9352226720647774,0.9914163090128756,0.9625,0.9355992844364938,0.6559139784946236,0.06477732793522267,0.008583690987124463
Pyannote,28,281474978155592,0.9291666666666667,0.8814229249011858,0.9046653144016227,0.8305288461538461,0.3013698630136986,0.07083333333333333,0.11857707509881422
FunASR,28,281474978155592,0.9687092568448501,0.9789196310935442,0.9737876802096985,0.9519807923169268,0.6756756756756757,0.03129074315514994,0.021080368906455864
Silero,28,281474978155592,0.9510869565217391,0.922266139657444,0.9364548494983278,0.8825710754017305,0.28,0.04891304347826087,0.077733860342556
SpeechBrain,28,281474978155592,0.9307909604519774,0.8682476943346509,0.8984321745057942,0.8158220024721878,0.02,0.0692090395480226,0.13175230566534915
Pyannote,29,281474978155610,0.8097345132743363,0.7233201581027668,0.7640918580375783,0.6512345679012346,0.39436619718309857,0.1902654867256637,0.2766798418972332
FunASR,29,281474978155610,0.7697594501718213,0.8853754940711462,0.8235294117647058,0.7009345794392523,0.014705882352941176,0.23024054982817868,0.11462450592885376
Silero,29,281474978155610,0.7798165137614679,0.3359683794466403,0.4696132596685083,0.36,0.48936170212765956,0.22018348623853212,0.6640316205533597
SpeechBrain,29,281474978155610,0.8967136150234741,0.7549407114624506,0.8197424892703863,0.72,0.5319148936170213,0.10328638497652583,0.2450592885375494
Pyannote,30,281474978176065,0.8242811501597445,0.9398907103825137,0.8782978723404256,0.8171355498721228,0.5278969957081545,0.1757188498402556,0.060109289617486336
FunASR,30,281474978176065,0.8612099644128114,0.8816029143897997,0.8712871287128713,0.8157216494845361,0.6563876651982379,0.1387900355871886,0.11839708561020036
Silero,30,281474978176065,0.815929203539823,0.8397085610200364,0.8276481149012568,0.7525773195876289,0.5418502202643172,0.184070796460177,0.16029143897996356
SpeechBrain,30,281474978176065,0.8305343511450382,0.9908925318761385,0.9036544850498339,0.8518518518518519,0.5256410256410257,0.16946564885496182,0.009107468123861567
Pyannote,31,281474978272723,0.9908592321755028,0.998158379373849,0.9944954128440368,0.9914529914529915,0.9685534591194969,0.009140767824497258,0.001841620626151013
FunASR,31,281474978272723,0.7428180574555403,1.0,0.8524332810047096,0.7431693989071039,0.005291005291005291,0.25718194254445964,0.0
Silero,31,281474978272723,0.8044444444444444,1.0,0.8916256157635468,0.8201634877384196,0.3089005235602094,0.19555555555555557,0.0
SpeechBrain,31,281474978272723,0.8343653250773994,0.992633517495396,0.9066442388561816,0.8479452054794521,0.42780748663101603,0.16563467492260062,0.007366482504604052
Pyannote,32,281474978284655,0.801980198019802,0.9818181818181818,0.8828337874659401,0.8313725490196079,0.5555555555555556,0.19801980198019803,0.01818181818181818
FunASR,32,281474978284655,0.7236842105263158,1.0,0.8396946564885496,0.749003984063745,0.26744186046511625,0.27631578947368424,0.0
Silero,32,281474978284655,0.8088235294117647,1.0,0.8943089430894309,0.8458498023715415,0.5568181818181818,0.19117647058823528,0.0
SpeechBrain,32,281474978284655,0.6818181818181818,1.0,0.8108108108108109,0.692,0.09411764705882353,0.3181818181818182,0.0
Pyannote,33,281474978285072,0.8144329896907216,0.9349112426035503,0.8705234159779615,0.8142292490118577,0.5714285714285714,0.18556701030927836,0.0650887573964497
FunASR,33,281474978285072,0.7316017316017316,1.0,0.845,0.752,0.2345679012345679,0.2683982683982684,0.0
Silero,33,281474978285072,0.786046511627907,1.0,0.8802083333333334,0.8167330677290837,0.43902439024390244,0.21395348837209302,0.0
SpeechBrain,33,281474978285072,0.9879518072289156,0.9704142011834319,0.9791044776119403,0.9680365296803652,0.96,0.012048192771084338,0.029585798816568046
Pyannote,34,281474978296401,0.754874651810585,1.0,0.8603174603174604,0.7575757575757576,0.043478260869565216,0.24512534818941503,0.0
FunASR,34,281474978296401,0.7900874635568513,1.0,0.8827361563517915,0.8,0.19101123595505617,0.2099125364431487,0.0
Silero,34,281474978296401,0.846875,1.0,0.9170896785109983,0.8646408839779005,0.46153846153846156,0.153125,0.0
SpeechBrain,34,281474978296401,1.0,0.981549815498155,0.9906890130353817,0.9846153846153847,1.0,0.0,0.01845018450184502
Pyannote,35,281474978311264,1.0,0.9776785714285714,0.9887133182844243,0.9826388888888888,1.0,0.0,0.022321428571428572
FunASR,35,281474978311264,0.7066246056782335,1.0,0.8280961182994455,0.7365439093484419,0.27906976744186046,0.29337539432176657,0.0
Silero,35,281474978311264,0.9739130434782609,1.0,0.986784140969163,0.9794520547945206,0.9117647058823529,0.02608695652173913,0.0
SpeechBrain,35,281474978311264,0.9694323144104804,0.9910714285714286,0.9801324503311258,0.9694915254237289,0.9014084507042254,0.03056768558951965,0.008928571428571428
Pyannote,36,281474978321210,0.9156378600823045,0.9977578475336323,0.9549356223175965,0.9227941176470589,0.5816326530612245,0.08436213991769548,0.002242152466367713
FunASR,36,281474978321210,0.87109375,1.0,0.9311064718162839,0.8777777777777778,0.2978723404255319,0.12890625,0.0
Silero,36,281474978321210,0.9955357142857143,1.0,0.9977628635346756,0.9960238568588469,0.9649122807017544,0.004464285714285714,0.0
SpeechBrain,36,281474978321210,1.0,0.9955156950672646,0.9977528089887641,0.9960238568588469,1.0,0.0,0.004484304932735426
Pyannote,37,281474978326366,0.9953703703703703,0.9953703703703703,0.9953703703703703,0.9927272727272727,0.9830508474576272,0.004629629629629629,0.004629629629629629
FunASR,37,281474978326366,0.6900958466453674,1.0,0.8166351606805293,0.716374269005848,0.23015873015873015,0.30990415335463256,0.0
Silero,37,281474978326366,0.9515418502202643,1.0,0.9751693002257337,0.9609929078014184,0.8333333333333334,0.048458149779735685,0.0
SpeechBrain,37,281474978326366,0.9113924050632911,1.0,0.9536423841059603,0.9288135593220339,0.7341772151898734,0.08860759493670886,0.0
Pyannote,38,281474978336250,0.8505050505050505,0.9929245283018868,0.9162132752992383,0.8584558823529411,0.38333333333333336,0.1494949494949495,0.007075471698113208
