model,file index,audio file,FEC,MSC,OVER,NDS
Silero,8,IISc_VaaniProject_M_AP_Srikakulam_Alth55455_0618240000_APSRSC_96968_304_8043,2.150075252633842,2.128574500107504,81.80640984137261,90.57947555843316
SpeechBrain,8,IISc_VaaniProject_M_AP_Srikakulam_Alth55455_0618240000_APSRSC_96968_304_8043,0.21500752526338424,7.718770156955493,25.296052631578945,41.118421052631575
Pyannote,9,IISc_VaaniProject_M_AP_Srikakulam_Ling56778_1648400000_APSRLI_200098_1205_9526,0.0,0.0,96.88934217236104,98.419173890872
FunASR,9,IISc_VaaniProject_M_AP_Srikakulam_Ling56778_1648400000_APSRLI_200098_1205_9526,0.0,0.14084507042253522,96.82457053617908,99.94794377928162
Silero,9,IISc_VaaniProject_M_AP_Srikakulam_Ling56778_1648400000_APSRLI_200098_1205_9526,0.0,0.0,96.84265010351967,99.84472049689441
SpeechBrain,9,IISc_VaaniProject_M_AP_Srikakulam_Ling56778_1648400000_APSRLI_200098_1205_9526,0.0,0.4538341158059468,96.82457053617908,98.90681936491411
Pyannote,10,IISc_VaaniProject_M_AP_Srikakulam_Pall92313_0935440000_APSRCP_316947_15999_20458,0.0,0.0,9.486607142857142,11.71875
FunASR,10,IISc_VaaniProject_M_AP_Srikakulam_Pall92313_0935440000_APSRCP_316947_15999_20458,0.0,0.0,35.516093229744726,68.81243063263041
Silero,10,IISc_VaaniProject_M_AP_Srikakulam_Pall92313_0935440000_APSRCP_316947_15999_20458,0.0,0.0,25.897714907508163,29.59738846572361
SpeechBrain,10,IISc_VaaniProject_M_AP_Srikakulam_Pall92313_0935440000_APSRCP_316947_15999_20458,0.847457627118644,0.7909604519774011,3.4443168771526977,3.4443168771526977
Pyannote,11,IISc_VaaniProject_M_AP_Vishakapattanam_Pras13193_0328510000_APVUN_1217_18436_21118,0.0,0.0,91.84491978609626,95.85561497326202
FunASR,11,IISc_VaaniProject_M_AP_Vishakapattanam_Pras13193_0328510000_APVUN_1217_18436_21118,0.0,0.0,91.42053445850914,99.85935302390999
Silero,11,IISc_VaaniProject_M_AP_Vishakapattanam_Pras13193_0328510000_APVUN_1217_18436_21118,0.0,0.0,91.66666666666666,99.59016393442623
SpeechBrain,11,IISc_VaaniProject_M_AP_Vishakapattanam_Pras13193_0328510000_APVUN_1217_18436_21118,0.0,1.4871794871794872,91.17221418234442,92.61939218523878
Pyannote,12,IISc_VaaniProject_M_BR_Begusarai_Char88568_1220310000_UPVNHIS_234427_5178_12996,0.42016806722689076,0.40616246498599445,99.8581560283688,99.8581560283688
FunASR,12,IISc_VaaniProject_M_BR_Begusarai_Char88568_1220310000_UPVNHIS_234427_5178_12996,0.0,0.0,99.84871406959152,99.84871406959152
Silero,12,IISc_VaaniProject_M_BR_Begusarai_Char88568_1220310000_UPVNHIS_234427_5178_12996,0.0,2.296918767507003,69.6165191740413,70.94395280235987
SpeechBrain,12,IISc_VaaniProject_M_BR_Begusarai_Char88568_1220310000_UPVNHIS_234427_5178_12996,0.5742296918767508,5.742296918767507,0.0,0.0
Pyannote,13,IISc_VaaniProject_M_BR_Begusarai_Shwe68951_1946230000_BHBSLI_135657_9293_16485,42.68589623525005,48.267465817568834,0.0,4.078857919782461
FunASR,13,IISc_VaaniProject_M_BR_Begusarai_Shwe68951_1946230000_BHBSLI_135657_9293_16485,0.0,5.974901666978835,19.70524017467249,58.46069868995634
Silero,13,IISc_VaaniProject_M_BR_Begusarai_Shwe68951_1946230000_BHBSLI_135657_9293_16485,3.4463382655928076,7.286008615845664,20.658036677454152,20.658036677454152
SpeechBrain,13,IISc_VaaniProject_M_BR_Begusarai_Shwe68951_1946230000_BHBSLI_135657_9293_16485,2.434912905038397,11.200599363176625,10.414129110840438,35.99269183922046
Pyannote,14,IISc_VaaniProject_M_BR_EastChamparan_Deep00673_0659000000_TGKSR_101728_10115_12173,0.0,0.0,60.130718954248366,79.73856209150327
FunASR,14,IISc_VaaniProject_M_BR_EastChamparan_Deep00673_0659000000_TGKSR_101728_10115_12173,0.0,0.0,49.586776859504134,99.17355371900827
Silero,14,IISc_VaaniProject_M_BR_EastChamparan_Deep00673_0659000000_TGKSR_101728_10115_12173,0.0,0.0,56.11510791366906,99.28057553956835
SpeechBrain,14,IISc_VaaniProject_M_BR_EastChamparan_Deep00673_0659000000_TGKSR_101728_10115_12173,0.0,0.0,32.22222222222222,65.55555555555556
Pyannote,15,IISc_VaaniProject_M_BR_EastChamparan_Muke72603_1431180000_KTCMSTF_300005_0_8578,0.0,0.0,3.87858347386172,54.80607082630692
FunASR,15,IISc_VaaniProject_M_BR_EastChamparan_Muke72603_1431180000_KTCMSTF_300005_0_8578,0.0,0.23717388590687805,0.0,92.80701754385964
Silero,15,IISc_VaaniProject_M_BR_EastChamparan_Muke72603_1431180000_KTCMSTF_300005_0_8578,0.0,0.012482836100362,0.0,48.94736842105264
SpeechBrain,15,IISc_VaaniProject_M_BR_EastChamparan_Muke72603_1431180000_KTCMSTF_300005_0_8578,0.0,4.106853077019099,0.0,1.5789473684210527
Pyannote,16,IISc_VaaniProject_M_BR_Gaya_02606824_0906320000_BHGJTE_1738_537_9108,0.0,22.073027090694936,61.25000000000001,61.25000000000001
FunASR,16,IISc_VaaniProject_M_BR_Gaya_02606824_0906320000_BHGJTE_1738_537_9108,0.0,0.0,49.18032786885246,98.36065573770492
Silero,16,IISc_VaaniProject_M_BR_Gaya_02606824_0906320000_BHGJTE_1738_537_9108,0.0,10.706713780918728,61.72839506172839,98.76543209876543
SpeechBrain,16,IISc_VaaniProject_M_BR_Gaya_02606824_0906320000_BHGJTE_1738_537_9108,0.0,12.237926972909305,24.390243902439025,97.5609756097561
Pyannote,17,IISc_VaaniProject_M_BR_Gaya_10106453_0646190000_BHAC_134185_1376_12160,0.0,0.0,45.29447480267152,74.4990892531876
FunASR,17,IISc_VaaniProject_M_BR_Gaya_10106453_0646190000_BHAC_134185_1376_12160,0.0,0.0,96.2111801242236,99.93788819875776
Silero,17,IISc_VaaniProject_M_BR_Gaya_10106453_0646190000_BHAC_134185_1376_12160,0.20762758168506174,1.2894765599388045,45.47123623011016,74.96940024479805
SpeechBrain,17,IISc_VaaniProject_M_BR_Gaya_10106453_0646190000_BHAC_134185_1376_12160,46.01682876188395,47.06589443776637,1.9230769230769231,26.282051282051285
Pyannote,18,IISc_VaaniProject_M_BR_Gaya_Binu58959_0510060000_BHGJSH_123123_234_2517,2.6923076923076925,2.628205128205128,86.65689149560117,86.65689149560117
FunASR,18,IISc_VaaniProject_M_BR_Gaya_Binu58959_0510060000_BHGJSH_123123_234_2517,0.0,0.0,87.0,99.85714285714286
Silero,18,IISc_VaaniProject_M_BR_Gaya_Binu58959_0510060000_BHGJSH_123123_234_2517,0.5128205128205128,0.4487179487179487,87.41355463347165,87.41355463347165
SpeechBrain,18,IISc_VaaniProject_M_BR_Gaya_Binu58959_0510060000_BHGJSH_123123_234_2517,2.564102564102564,3.717948717948718,85.57844690966719,85.57844690966719
Pyannote,19,IISc_VaaniProject_M_BR_Gaya_Binu58959_0513320000_BHGGEV_363756_15040_20053,0.0,0.0,32.22222222222222,65.55555555555556
FunASR,19,IISc_VaaniProject_M_BR_Gaya_Binu58959_0513320000_BHGGEV_363756_15040_20053,0.0,0.0,14.084507042253522,98.59154929577466
Silero,19,IISc_VaaniProject_M_BR_Gaya_Binu58959_0513320000_BHGGEV_363756_15040_20053,0.0,0.0,35.1063829787234,98.93617021276596
SpeechBrain,19,IISc_VaaniProject_M_BR_Gaya_Binu58959_0513320000_BHGGEV_363756_15040_20053,0.0,0.1829268292682927,0.0,81.9672131147541
Pyannote,20,IISc_VaaniProject_M_BR_Gaya_Neha437451_0539120000_BHGJFIM_192423_17056_19541,0.0,0.0,57.04225352112676,78.16901408450704
FunASR,20,IISc_VaaniProject_M_BR_Gaya_Neha437451_0539120000_BHGJFIM_192423_17056_19541,0.0,0.0,39.603960396039604,99.00990099009901
Silero,20,IISc_VaaniProject_M_BR_Gaya_Neha437451_0539120000_BHGJFIM_192423_17056_19541,0.0,4.219409282700422,47.41379310344828,97.41379310344827
SpeechBrain,20,IISc_VaaniProject_M_BR_Gaya_Neha437451_0539120000_BHGJFIM_192423_17056_19541,0.0,17.72151898734177,14.084507042253522,42.25352112676056
Pyannote,21,IISc_VaaniProject_M_BR_Gaya_Nibh48584_0857530000_CGKDFM_26989_9664_18506,0.0,0.0,12.972508591065294,29.20962199312715
FunASR,21,IISc_VaaniProject_M_BR_Gaya_Nibh48584_0857530000_CGKDFM_26989_9664_18506,0.0,0.0,23.402340234023402,68.4068406840684
Silero,21,IISc_VaaniProject_M_BR_Gaya_Nibh48584_0857530000_CGKDFM_26989_9664_18506,0.0,0.0,15.53398058252427,23.124448367166814
SpeechBrain,21,IISc_VaaniProject_M_BR_Gaya_Nibh48584_0857530000_CGKDFM_26989_9664_18506,0.25940337224383914,0.2464332036316472,4.582951420714941,22.9147571035747
Pyannote,22,IISc_VaaniProject_M_BR_Jahanabad_Parm84913_1020030000_UPVNLA_222779_5369_7626,0.0,0.0,11.554621848739496,93.4873949579832
FunASR,22,IISc_VaaniProject_M_BR_Jahanabad_Parm84913_1020030000_UPVNLA_222779_5369_7626,0.0,0.0,4.535147392290249,99.77324263038548
