model,file index,audio file,precision,recall,f1_score,accuracy,specificity,fdr,miss_rate
Pyannote,85,IISc_VaaniProject_M_KA_Dharwad_45525383_1811310000_KTDHHO_12092_4876_10402,0.9265033407572383,0.9563218390804598,0.9411764705882353,0.9056261343012704,0.7155172413793104,0.07349665924276169,0.04367816091954023
FunASR,85,IISc_VaaniProject_M_KA_Dharwad_45525383_1811310000_KTDHHO_12092_4876_10402,0.8317399617590823,1.0,0.9081419624217119,0.8405797101449275,0.24786324786324787,0.1682600382409178,0.0
Silero,85,IISc_VaaniProject_M_KA_Dharwad_45525383_1811310000_KTDHHO_12092_4876_10402,0.9595505617977528,0.9816091954022989,0.9704545454545455,0.9529837251356239,0.847457627118644,0.04044943820224719,0.01839080459770115
SpeechBrain,85,IISc_VaaniProject_M_KA_Dharwad_45525383_1811310000_KTDHHO_12092_4876_10402,0.9930875576036866,0.9908045977011494,0.9919447640966629,0.9872958257713249,0.9741379310344828,0.0069124423963133645,0.009195402298850575
Pyannote,86,IISc_VaaniProject_M_KA_Dharwad_53048069_1208170000_KTDHZO_485_1280_7594,0.9952456418383518,0.9952456418383518,0.9952456418383518,0.9905511811023622,0.25,0.004754358161648178,0.004754358161648178
FunASR,86,IISc_VaaniProject_M_KA_Dharwad_53048069_1208170000_KTDHZO_485_1280_7594,1.0,0.9968304278922345,0.9984126984126984,0.9968354430379747,1.0,0.0,0.003169572107765452
Silero,86,IISc_VaaniProject_M_KA_Dharwad_53048069_1208170000_KTDHZO_485_1280_7594,1.0,1.0,1.0,1.0,1.0,0.0,0.0
SpeechBrain,86,IISc_VaaniProject_M_KA_Dharwad_53048069_1208170000_KTDHZO_485_1280_7594,1.0,0.9239302694136292,0.9604612850082372,0.9240506329113924,1.0,0.0,0.07606973058637084
Pyannote,87,IISc_VaaniProject_M_KA_Dharwad_61453266_1132040000_CGKDFIM_53912_13339_23881,0.7996201329534662,1.0,0.8886543535620053,0.8003784295175024,0.018604651162790697,0.2003798670465337,0.0
FunASR,87,IISc_VaaniProject_M_KA_Dharwad_61453266_1132040000_CGKDFIM_53912_13339_23881,0.8003802281368821,1.0,0.8891235480464625,0.8005698005698005,0.004739336492890996,0.19961977186311788,0.0
Silero,87,IISc_VaaniProject_M_KA_Dharwad_61453266_1132040000_CGKDFIM_53912_13339_23881,0.9354838709677419,0.998812351543943,0.9661114302125215,0.9440758293838862,0.7276995305164319,0.06451612903225806,0.0011876484560570072
SpeechBrain,87,IISc_VaaniProject_M_KA_Dharwad_61453266_1132040000_CGKDFIM_53912_13339_23881,0.9975609756097561,0.9714964370546318,0.9843561973525873,0.9752851711026616,0.9904761904761905,0.0024390243902439024,0.028503562945368172
Pyannote,88,IISc_VaaniProject_M_KA_Dharwad_Pooj6684_1231050000_KTDHBU_542_11413_18176,0.9644444444444444,1.0,0.9819004524886877,0.9646539027982327,0.14285714285714285,0.035555555555555556,0.0
FunASR,88,IISc_VaaniProject_M_KA_Dharwad_Pooj6684_1231050000_KTDHBU_542_11413_18176,0.9629080118694362,0.9969278033794163,0.979622641509434,0.9601181683899557,0.038461538461538464,0.037091988130563795,0.0030721966205837174
Silero,88,IISc_VaaniProject_M_KA_Dharwad_Pooj6684_1231050000_KTDHBU_542_11413_18176,0.9716417910447761,1.0,0.9856169568508706,0.9719350073855244,0.2692307692307692,0.028358208955223882,0.0
SpeechBrain,88,IISc_VaaniProject_M_KA_Dharwad_Pooj6684_1231050000_KTDHBU_542_11413_18176,0.9772727272727273,0.9907834101382489,0.9839816933638444,0.9689807976366323,0.4230769230769231,0.022727272727272728,0.009216589861751152
Pyannote,89,IISc_VaaniProject_M_KA_Mysore_86576155_1525010000_KTMEC_308184_10077_13165,0.9966555183946488,1.0,0.998324958123953,0.9967105263157895,0.8333333333333334,0.0033444816053511705,0.0
FunASR,89,IISc_VaaniProject_M_KA_Mysore_86576155_1525010000_KTMEC_308184_10077_13165,0.9706840390879479,1.0,0.9851239669421488,0.9707792207792207,0.1,0.029315960912052116,0.0
Silero,89,IISc_VaaniProject_M_KA_Mysore_86576155_1525010000_KTMEC_308184_10077_13165,0.9801324503311258,0.9932885906040269,0.9866666666666667,0.9741100323624595,0.45454545454545453,0.019867549668874173,0.006711409395973154
SpeechBrain,89,IISc_VaaniProject_M_KA_Mysore_86576155_1525010000_KTMEC_308184_10077_13165,1.0,0.9731543624161074,0.9863945578231292,0.9735973597359736,1.0,0.0,0.026845637583892617
Pyannote,90,IISc_VaaniProject_M_KA_Mysore_Asha78112_1446550000_IMG20220911143312_561_8003,0.9916897506925207,0.9701897018970189,0.9808219178082191,0.9624664879356568,0.25,0.008310249307479225,0.02981029810298103
FunASR,90,IISc_VaaniProject_M_KA_Mysore_Asha78112_1446550000_IMG20220911143312_561_8003,0.9946091644204852,1.0,0.9972972972972973,0.9946164199192463,0.2,0.005390835579514825,0.0
Silero,90,IISc_VaaniProject_M_KA_Mysore_Asha78112_1446550000_IMG20220911143312_561_8003,0.9919354838709677,1.0,0.9959514170040485,0.9919463087248322,0.14285714285714285,0.008064516129032258,0.0
SpeechBrain,90,IISc_VaaniProject_M_KA_Mysore_Asha78112_1446550000_IMG20220911143312_561_8003,1.0,0.6422764227642277,0.7821782178217822,0.6432432432432432,1.0,0.0,0.35772357723577236
Pyannote,91,IISc_VaaniProject_M_KA_Mysore_Priy39213_1104500000_BHECHBU_356452_17376_24565,1.0,0.99721059972106,0.9986033519553073,0.9972183588317107,1.0,0.0,0.002789400278940028
FunASR,91,IISc_VaaniProject_M_KA_Mysore_Priy39213_1104500000_BHECHBU_356452_17376_24565,0.99860529986053,0.99860529986053,0.99860529986053,0.9972183588317107,0.5,0.001394700139470014,0.001394700139470014
Silero,91,IISc_VaaniProject_M_KA_Mysore_Priy39213_1104500000_BHECHBU_356452_17376_24565,1.0,0.99721059972106,0.9986033519553073,0.9972183588317107,1.0,0.0,0.002789400278940028
SpeechBrain,91,IISc_VaaniProject_M_KA_Mysore_Priy39213_1104500000_BHECHBU_356452_17376_24565,1.0,0.9916317991631799,0.9957983193277311,0.9916550764951322,1.0,0.0,0.008368200836820083
Pyannote,92,IISc_VaaniProject_M_KA_Shimoga_62141490_1429410000_KTSMGHT_145903_19328_22784,0.9740740740740741,0.9163763066202091,0.9443447037701975,0.9104046242774566,0.8813559322033898,0.025925925925925925,0.08362369337979095
FunASR,92,IISc_VaaniProject_M_KA_Shimoga_62141490_1429410000_KTSMGHT_145903_19328_22784,0.8313953488372093,0.9965156794425087,0.9064976228209192,0.8294797687861272,0.01694915254237288,0.1686046511627907,0.003484320557491289
Silero,92,IISc_VaaniProject_M_KA_Shimoga_62141490_1429410000_KTSMGHT_145903_19328_22784,0.9602888086642599,0.926829268292683,0.9432624113475178,0.9075144508670521,0.8135593220338984,0.039711191335740074,0.07317073170731707
SpeechBrain,92,IISc_VaaniProject_M_KA_Shimoga_62141490_1429410000_KTSMGHT_145903_19328_22784,1.0,0.9790940766550522,0.9894366197183099,0.9826589595375722,1.0,0.0,0.020905923344947737
Pyannote,93,IISc_VaaniProject_M_KA_Shimoga_Abhi57746_1058350000_KTSMGBU_336240_5917_9695,0.9946808510638298,0.9920424403183024,0.9933598937583001,0.9868421052631579,0.3333333333333333,0.005319148936170213,0.007957559681697613
FunASR,93,IISc_VaaniProject_M_KA_Shimoga_Abhi57746_1058350000_KTSMGBU_336240_5917_9695,1.0,0.9946949602122016,0.9973404255319149,0.9947089947089947,1.0,0.0,0.005305039787798408
Silero,93,IISc_VaaniProject_M_KA_Shimoga_Abhi57746_1058350000_KTSMGBU_336240_5917_9695,1.0,1.0,1.0,1.0,1.0,0.0,0.0
SpeechBrain,93,IISc_VaaniProject_M_KA_Shimoga_Abhi57746_1058350000_KTSMGBU_336240_5917_9695,1.0,0.9840848806366048,0.9919786096256684,0.9841269841269841,1.0,0.0,0.015915119363395226
Pyannote,94,IISc_VaaniProject_M_KA_Shimoga_Kart69125_1523250000_KTSMGTD_12538_2911_7942,0.9979959919839679,0.9979959919839679,0.9979959919839679,0.9960238568588469,0.75,0.002004008016032064,0.002004008016032064
FunASR,94,IISc_VaaniProject_M_KA_Shimoga_Kart69125_1523250000_KTSMGTD_12538_2911_7942,0.996,0.9979959919839679,0.996996996996997,0.9940239043824701,0.3333333333333333,0.004,0.002004008016032064
Silero,94,IISc_VaaniProject_M_KA_Shimoga_Kart69125_1523250000_KTSMGTD_12538_2911_7942,0.9920477137176938,1.0,0.9960079840319361,0.9920634920634921,0.2,0.007952286282306162,0.0
SpeechBrain,94,IISc_VaaniProject_M_KA_Shimoga_Kart69125_1523250000_KTSMGTD_12538_2911_7942,1.0,0.9338677354709419,0.9658031088082901,0.9342629482071713,1.0,0.0,0.06613226452905811
Pyannote,95,IISc_VaaniProject_M_KA_Shimoga_Span29494_1852350000_JKJCO_126825_16615_22695,0.9670510708401977,1.0,0.983249581239531,0.967266775777414,0.16666666666666666,0.032948929159802305,0.0
FunASR,95,IISc_VaaniProject_M_KA_Shimoga_Span29494_1852350000_JKJCO_126825_16615_22695,0.9653465346534653,0.9965928449744463,0.980720871751886,0.9622331691297209,0.045454545454545456,0.034653465346534656,0.0034071550255536627
Silero,95,IISc_VaaniProject_M_KA_Shimoga_Span29494_1852350000_JKJCO_126825_16615_22695,0.9881154499151104,0.9914821124361158,0.9897959183673469,0.9802955665024631,0.6818181818181818,0.011884550084889643,0.008517887563884156
SpeechBrain,95,IISc_VaaniProject_M_KA_Shimoga_Span29494_1852350000_JKJCO_126825_16615_22695,1.0,0.9114139693356048,0.9536541889483066,0.9146141215106732,1.0,0.0,0.08858603066439523
Pyannote,96,IISc_VaaniProject_M_MH_Aurangabad_Nish82695_0732400000_MRADM_236166_434_6079,0.9794392523364486,0.9943074003795066,0.9868173258003766,0.9753086419753086,0.725,0.020560747663551402,0.0056925996204933585
FunASR,96,IISc_VaaniProject_M_MH_Aurangabad_Nish82695_0732400000_MRADM_236166_434_6079,0.9342806394316163,0.9981024667931688,0.9651376146788991,0.9327433628318584,0.02631578947368421,0.06571936056838366,0.0018975332068311196
Silero,96,IISc_VaaniProject_M_MH_Aurangabad_Nish82695_0732400000_MRADM_236166_434_6079,0.9616788321167883,1.0,0.9804651162790697,0.9628318584070796,0.4473684210526316,0.03832116788321168,0.0
SpeechBrain,96,IISc_VaaniProject_M_MH_Aurangabad_Nish82695_0732400000_MRADM_236166_434_6079,1.0,0.9715370018975332,0.9855630413859481,0.9734513274336283,1.0,0.0,0.028462998102466792
Pyannote,97,IISc_VaaniProject_M_MH_Aurangabad_Shub07893_1324390000_MRAJAT_83141_690_7129,0.995334370139969,0.995334370139969,0.995334370139969,0.990726429675425,0.25,0.004665629860031105,0.004665629860031105
FunASR,97,IISc_VaaniProject_M_MH_Aurangabad_Shub07893_1324390000_MRAJAT_83141_690_7129,1.0,0.9984447900466563,0.9992217898832685,0.9984472049689441,1.0,0.0,0.0015552099533437014
Silero,97,IISc_VaaniProject_M_MH_Aurangabad_Shub07893_1324390000_MRAJAT_83141_690_7129,1.0,0.9844479004665629,0.9921630094043887,0.984472049689441,1.0,0.0,0.015552099533437015
SpeechBrain,97,IISc_VaaniProject_M_MH_Aurangabad_Shub07893_1324390000_MRAJAT_83141_690_7129,1.0,0.9362363919129082,0.9670682730923694,0.9363354037267081,1.0,0.0,0.06376360808709176
Pyannote,98,IISc_VaaniProject_M_MH_Dhule_53692336_1800420000_BHARBR_352036_15114_17664,0.9409448818897638,1.0,0.9695740365111561,0.9418604651162791,0.21052631578947367,0.05905511811023622,0.0
FunASR,98,IISc_VaaniProject_M_MH_Dhule_53692336_1800420000_BHARBR_352036_15114_17664,0.9484126984126984,1.0,0.9735234215885947,0.9486166007905138,0.07142857142857142,0.051587301587301584,0.0
Silero,98,IISc_VaaniProject_M_MH_Dhule_53692336_1800420000_BHARBR_352036_15114_17664,0.952191235059761,1.0,0.9755102040816327,0.9529411764705882,0.25,0.04780876494023904,0.0
SpeechBrain,98,IISc_VaaniProject_M_MH_Dhule_53692336_1800420000_BHARBR_352036_15114_17664,0.9916666666666667,0.99581589958159,0.9937369519832986,0.9879518072289156,0.8,0.008333333333333333,0.0041841004184100415
Pyannote,99,IISc_VaaniProject_M_MH_Dhule_Bhar79643_1749410000_MRDCO_298695_8714_16385,0.9958620689655172,0.9626666666666667,0.9789830508474576,0.9597402597402598,0.85,0.004137931034482759,0.037333333333333336
FunASR,99,IISc_VaaniProject_M_MH_Dhule_Bhar79643_1749410000_MRDCO_298695_8714_16385,0.9777777777777777,0.9973333333333333,0.9874587458745875,0.9752604166666666,0.05555555555555555,0.022222222222222223,0.0026666666666666666
Silero,99,IISc_VaaniProject_M_MH_Dhule_Bhar79643_1749410000_MRDCO_298695_8714_16385,0.9907529722589168,1.0,0.9953550099535501,0.9908854166666666,0.6111111111111112,0.009247027741083224,0.0
SpeechBrain,99,IISc_VaaniProject_M_MH_Dhule_Bhar79643_1749410000_MRDCO_298695_8714_16385,0.9776609724047306,0.992,0.984778292521509,0.9700520833333334,0.05555555555555555,0.022339027595269383,0.008
Pyannote,100,IISc_VaaniProject_M_MH_Dhule_Kira79058_1048360000_MRDSP_276831_8405_11840,0.9398148148148148,0.9854368932038835,0.9620853080568721,0.9534883720930233,0.9057971014492754,0.06018518518518518,0.014563106796116505
FunASR,100,IISc_VaaniProject_M_MH_Dhule_Kira79058_1048360000_MRDSP_276831_8405_11840,0.65814696485623,1.0,0.7938342967244701,0.6871345029239766,0.21323529411764705,0.34185303514376997,0.0
Silero,100,IISc_VaaniProject_M_MH_Dhule_Kira79058_1048360000_MRDSP_276831_8405_11840,0.8583333333333333,1.0,0.9237668161434978,0.9011627906976745,0.7536231884057971,0.14166666666666666,0.0
SpeechBrain,100,IISc_VaaniProject_M_MH_Dhule_Kira79058_1048360000_MRDSP_276831_8405_11840,0.8798283261802575,0.9951456310679612,0.9339407744874715,0.9144542772861357,0.7894736842105263,0.12017167381974249,0.0048543689320388345
Pyannote,101,IISc_VaaniProject_M_MH_Dhule_Pooj48490_1214010000_MRDRI_45544_12640_13962,0.96875,0.992,0.9802371541501976,0.9621212121212122,0.42857142857142855,0.03125,0.008
FunASR,101,IISc_VaaniProject_M_MH_Dhule_Pooj48490_1214010000_MRDRI_45544_12640_13962,0.9615384615384616,1.0,0.9803921568627451,0.9618320610687023,0.16666666666666666,0.038461538461538464,0.0
Silero,101,IISc_VaaniProject_M_MH_Dhule_Pooj48490_1214010000_MRDRI_45544_12640_13962,0.946969696969697,1.0,0.9727626459143969,0.9473684210526315,0.125,0.05303030303030303,0.0
SpeechBrain,101,IISc_VaaniProject_M_MH_Dhule_Pooj48490_1214010000_MRDRI_45544_12640_13962,1.0,0.968,0.983739837398374,0.96875,1.0,0.0,0.032
Pyannote,102,IISc_VaaniProject_M_MH_Dhule_Ridd86645_0736090000_MRDEV_88646_9661_15552,0.8913412563667232,0.9943181818181818,0.9400179051029544,0.8870151770657673,0.015384615384615385,0.10865874363327674,0.005681818181818182
FunASR,102,IISc_VaaniProject_M_MH_Dhule_Ridd86645_0736090000_MRDEV_88646_9661_15552,0.8960817717206133,0.9962121212121212,0.9434977578475336,0.8932203389830509,0.016129032258064516,0.10391822827938671,0.003787878787878788
Silero,102,IISc_VaaniProject_M_MH_Dhule_Ridd86645_0736090000_MRDEV_88646_9661_15552,0.9453551912568307,0.9829545454545454,0.9637883008356546,0.9338983050847458,0.5161290322580645,0.0546448087431694,0.017045454545454544
SpeechBrain,102,IISc_VaaniProject_M_MH_Dhule_Ridd86645_0736090000_MRDEV_88646_9661_15552,1.0,0.9318181818181818,0.9647058823529412,0.9389830508474576,1.0,0.0,0.06818181818181818
Pyannote,103,IISc_VaaniProject_M_MH_Nagpur_Adit06043_1223470000_TGKPP_101758_10467_14625,0.8530120481927711,0.8530120481927711,0.8530120481927711,0.7458333333333333,0.06153846153846154,0.14698795180722893,0.14698795180722893
FunASR,103,IISc_VaaniProject_M_MH_Nagpur_Adit06043_1223470000_TGKPP_101758_10467_14625,0.8450363196125908,0.8409638554216867,0.8429951690821256,0.7291666666666666,0.015384615384615385,0.1549636803874092,0.15903614457831325
Silero,103,IISc_VaaniProject_M_MH_Nagpur_Adit06043_1223470000_TGKPP_101758_10467_14625,0.8457831325301205,0.8457831325301205,0.8457831325301205,0.7333333333333333,0.015384615384615385,0.15421686746987953,0.15421686746987953
SpeechBrain,103,IISc_VaaniProject_M_MH_Nagpur_Adit06043_1223470000_TGKPP_101758_10467_14625,0.8484107579462102,0.8361445783132531,0.8422330097087378,0.7291666666666666,0.046153846153846156,0.15158924205378974,0.163855421686747
Pyannote,104,IISc_VaaniProject_M_MH_Nagpur_Adit06043_1255340000_MRNDM_61987_11124_15423,0.9836448598130841,0.9929245283018868,0.9882629107981221,0.9768518518518519,0.125,0.016355140186915886,0.007075471698113208
FunASR,104,IISc_VaaniProject_M_MH_Nagpur_Adit06043_1255340000_MRNDM_61987_11124_15423,0.9906542056074766,1.0,0.9953051643192489,0.9906759906759907,0.2,0.009345794392523364,0.0
Silero,104,IISc_VaaniProject_M_MH_Nagpur_Adit06043_1255340000_MRNDM_61987_11124_15423,0.9883449883449883,1.0,0.9941383352872216,0.9883720930232558,0.16666666666666666,0.011655011655011656,0.0
SpeechBrain,104,IISc_VaaniProject_M_MH_Nagpur_Adit06043_1255340000_MRNDM_61987_11124_15423,1.0,0.9976415094339622,0.9988193624557261,0.9976470588235294,1.0,0.0,0.0023584905660377358
Pyannote,105,IISc_VaaniProject_M_MH_Nagpur_Sani42325_1254480000_MRNMQ_61966_8954_11555,0.9845559845559846,0.9883720930232558,0.9864603481624759,0.973384030418251,0.2,0.015444015444015444,0.011627906976744186
FunASR,105,IISc_VaaniProject_M_MH_Nagpur_Sani42325_1254480000_MRNMQ_61966_8954_11555,1.0,1.0,1.0,1.0,1.0,0.0,0.0
Silero,105,IISc_VaaniProject_M_MH_Nagpur_Sani42325_1254480000_MRNMQ_61966_8954_11555,0.9923076923076923,1.0,0.9961389961389961,0.9923371647509579,0.3333333333333333,0.007692307692307693,0.0
SpeechBrain,105,IISc_VaaniProject_M_MH_Nagpur_Sani42325_1254480000_MRNMQ_61966_8954_11555,1.0,0.9767441860465116,0.9882352941176471,0.9768339768339769,1.0,0.0,0.023255813953488372
Pyannote,106,IISc_VaaniProject_M_MH_Nagpur_Vais63706_1302430000_MRNBR_29976_12128_23552,0.9874739039665971,0.986444212721585,0.9869587897756912,0.9781468531468531,0.9351351351351351,0.012526096033402923,0.013555787278415016
FunASR,106,IISc_VaaniProject_M_MH_Nagpur_Vais63706_1302430000_MRNBR_29976_12128_23552,0.8394736842105263,0.9979144942648592,0.9118627918056217,0.8381452318460193,0.005434782608695652,0.16052631578947368,0.0020855057351407717
Silero,106,IISc_VaaniProject_M_MH_Nagpur_Vais63706_1302430000_MRNBR_29976_12128_23552,0.9681818181818181,0.8884254431699687,0.9265905383360522,0.8818897637795275,0.8478260869565217,0.031818181818181815,0.11157455683003129
SpeechBrain,106,IISc_VaaniProject_M_MH_Nagpur_Vais63706_1302430000_MRNBR_29976_12128_23552,1.0,0.9843587069864442,0.9921177088807147,0.9868766404199475,1.0,0.0,0.01564129301355579
Pyannote,107,IISc_VaaniProject_M_MH_Pune_61092202_1207420000_BHGGEV_363733_5354_10880,0.911070780399274,1.0,0.9534662867996201,0.9117117117117117,0.07547169811320754,0.08892921960072596,0.0
FunASR,107,IISc_VaaniProject_M_MH_Pune_61092202_1207420000_BHGGEV_363733_5354_10880,0.911070780399274,1.0,0.9534662867996201,0.9112318840579711,0.02,0.08892921960072596,0.0
Silero,107,IISc_VaaniProject_M_MH_Pune_61092202_1207420000_BHGGEV_363733_5354_10880,0.9764705882352941,0.9920318725099602,0.9841897233201581,0.9710669077757685,0.7647058823529411,0.023529411764705882,0.00796812749003984
SpeechBrain,107,IISc_VaaniProject_M_MH_Pune_61092202_1207420000_BHGGEV_363733_5354_10880,1.0,0.9840637450199203,0.9919678714859438,0.9853747714808044,1.0,0.0,0.01593625498007968
Pyannote,108,IISc_VaaniProject_M_MH_Pune_64885556_1338330000_KTDHHE_158007_361_9226,0.9735744089012517,0.9900990099009901,0.9817671809256662,0.9707865168539326,0.8961748633879781,0.02642559109874826,0.009900990099009901
FunASR,108,IISc_VaaniProject_M_MH_Pune_64885556_1338330000_KTDHHE_158007_361_9226,0.7977401129943503,0.9985855728429985,0.8869346733668342,0.7970687711386697,0.005555555555555556,0.20225988700564973,0.0014144271570014145
Silero,108,IISc_VaaniProject_M_MH_Pune_64885556_1338330000_KTDHHE_158007_361_9226,0.9492957746478873,0.9533239038189534,0.9513055751587862,0.9222096956031567,0.8,0.05070422535211268,0.04667609618104668
SpeechBrain,108,IISc_VaaniProject_M_MH_Pune_64885556_1338330000_KTDHHE_158007_361_9226,0.9198423127463863,0.9900990099009901,0.9536784741144414,0.923337091319053,0.6611111111111111,0.08015768725361366,0.009900990099009901
Pyannote,109,IISc_VaaniProject_M_MH_Pune_67886276_0948080000_MRPBR_28747_13664_25344,0.980244590780809,0.9971291866028709,0.9886148007590133,0.9793103448275862,0.8173913043478261,0.01975540921919097,0.0028708133971291866
FunASR,109,IISc_VaaniProject_M_MH_Pune_67886276_0948080000_MRPBR_28747_13664_25344,0.8962264150943396,1.0,0.945273631840796,0.8963153384747216,0.00819672131147541,0.10377358490566038,0.0
Silero,109,IISc_VaaniProject_M_MH_Pune_67886276_0948080000_MRPBR_28747_13664_25344,0.9622467771639043,1.0,0.980760206475833,0.9648972602739726,0.6666666666666666,0.037753222836095765,0.0
SpeechBrain,109,IISc_VaaniProject_M_MH_Pune_67886276_0948080000_MRPBR_28747_13664_25344,0.9914040114613181,0.9933014354066986,0.9923518164435946,0.9862068965517241,0.9217391304347826,0.008595988538681949,0.0066985645933014355
Pyannote,110,IISc_VaaniProject_M_MH_Pune_Akas98436_0818110000_MRPMA_205715_15694_18160,0.9878048780487805,0.9959016393442623,0.9918367346938776,0.984,0.5,0.012195121951219513,0.004098360655737705
FunASR,110,IISc_VaaniProject_M_MH_Pune_Akas98436_0818110000_MRPMA_205715_15694_18160,0.9918367346938776,0.9959016393442623,0.9938650306748467,0.9878542510121457,0.3333333333333333,0.00816326530612245,0.004098360655737705
Silero,110,IISc_VaaniProject_M_MH_Pune_Akas98436_0818110000_MRPMA_205715_15694_18160,0.991869918699187,1.0,0.9959183673469387,0.9919028340080972,0.3333333333333333,0.008130081300813009,0.0
SpeechBrain,110,IISc_VaaniProject_M_MH_Pune_Akas98436_0818110000_MRPMA_205715_15694_18160,1.0,0.9672131147540983,0.9833333333333333,0.9676113360323887,1.0,0.0,0.03278688524590164
Pyannote,111,IISc_VaaniProject_M_MH_Pune_Madh98633_1717270000_MRPLIH_52548_9433_16507,0.7949080622347949,0.9946902654867257,0.8836477987421384,0.7918424753867792,0.00684931506849315,0.2050919377652051,0.005309734513274336
FunASR,111,IISc_VaaniProject_M_MH_Pune_Madh98633_1717270000_MRPLIH_52548_9433_16507,0.798581560283688,0.9964601769911504,0.8866141732283465,0.7966101694915254,0.006993006993006993,0.20141843971631207,0.0035398230088495575
Silero,111,IISc_VaaniProject_M_MH_Pune_Madh98633_1717270000_MRPLIH_52548_9433_16507,0.9398230088495575,0.9398230088495575,0.9398230088495575,0.903954802259887,0.7622377622377622,0.06017699115044248,0.06017699115044248
SpeechBrain,111,IISc_VaaniProject_M_MH_Pune_Madh98633_1717270000_MRPLIH_52548_9433_16507,1.0,0.9610619469026549,0.98014440433213,0.9689265536723164,1.0,0.0,0.03893805309734513
Pyannote,112,IISc_VaaniProject_M_MH_Solapur_Kaja79589_0827340000_MRSOTHER_284629_6603_15240,0.8665893271461717,0.996,0.9267990074441688,0.8637413394919169,0.008620689655172414,0.1334106728538283,0.004
FunASR,112,IISc_VaaniProject_M_MH_Solapur_Kaja79589_0827340000_MRSOTHER_284629_6603_15240,0.8710801393728222,1.0,0.931098696461825,0.87122969837587,0.008928571428571428,0.1289198606271777,0.0
Silero,112,IISc_VaaniProject_M_MH_Solapur_Kaja79589_0827340000_MRSOTHER_284629_6603_15240,0.9179926560587516,1.0,0.9572431397574984,0.9224537037037037,0.41228070175438597,0.08200734394124846,0.0
SpeechBrain,112,IISc_VaaniProject_M_MH_Solapur_Kaja79589_0827340000_MRSOTHER_284629_6603_15240,0.9986263736263736,0.9693333333333334,0.9837618403247632,0.9720605355064028,0.9908256880733946,0.0013736263736263737,0.030666666666666665
Pyannote,113,IISc_VaaniProject_M_TS_Nalgonda_91343503_0540470000_BHECHFE_144975_14400_17205,0.9528985507246377,0.9962121212121212,0.9740740740740741,0.95,0.1875,0.04710144927536232,0.003787878787878788
FunASR,113,IISc_VaaniProject_M_TS_Nalgonda_91343503_0540470000_BHECHFE_144975_14400_17205,0.946236559139785,1.0,0.9723756906077348,0.9464285714285714,0.0625,0.053763440860215055,0.0
Silero,113,IISc_VaaniProject_M_TS_Nalgonda_91343503_0540470000_BHECHFE_144975_14400_17205,0.9428571428571428,1.0,0.9705882352941176,0.9430604982206405,0.058823529411764705,0.05714285714285714,0.0
SpeechBrain,113,IISc_VaaniProject_M_TS_Nalgonda_91343503_0540470000_BHECHFE_144975_14400_17205,0.9560439560439561,0.9886363636363636,0.9720670391061452,0.946236559139785,0.2,0.04395604395604396,0.011363636363636364
Pyannote,114,IISc_VaaniProject_M_UP_Budaun_Loke99385_0337470000_UPBUPC_311751_10582_14198,0.9113573407202216,0.9909638554216867,0.9494949494949495,0.9041095890410958,0.030303030303030304,0.0886426592797784,0.009036144578313253
FunASR,114,IISc_VaaniProject_M_UP_Budaun_Loke99385_0337470000_UPBUPC_311751_10582_14198,0.9194444444444444,0.9969879518072289,0.9566473988439307,0.9171270718232044,0.03333333333333333,0.08055555555555556,0.0030120481927710845
Silero,114,IISc_VaaniProject_M_UP_Budaun_Loke99385_0337470000_UPBUPC_311751_10582_14198,0.9793510324483776,1.0,0.9895678092399404,0.9806629834254144,0.7666666666666667,0.02064896755162242,0.0
SpeechBrain,114,IISc_VaaniProject_M_UP_Budaun_Loke99385_0337470000_UPBUPC_311751_10582_14198,1.0,0.8433734939759037,0.9150326797385621,0.856353591160221,1.0,0.0,0.1566265060240964
Pyannote,115,IISc_VaaniProject_M_UP_Deoria_Meen12520_1027160000_HEC_143648_7126_9757,1.0,0.9847328244274809,0.9923076923076923,0.9848484848484849,1.0,0.0,0.015267175572519083
FunASR,115,IISc_VaaniProject_M_UP_Deoria_Meen12520_1027160000_HEC_143648_7126_9757,0.9961685823754789,0.9923664122137404,0.994263862332696,0.9886363636363636,0.5,0.0038314176245210726,0.007633587786259542
Silero,115,IISc_VaaniProject_M_UP_Deoria_Meen12520_1027160000_HEC_143648_7126_9757,0.9961977186311787,1.0,0.9980952380952381,0.9962121212121212,0.5,0.0038022813688212928,0.0
SpeechBrain,115,IISc_VaaniProject_M_UP_Deoria_Meen12520_1027160000_HEC_143648_7126_9757,1.0,0.9618320610687023,0.980544747081712,0.9621212121212122,1.0,0.0,0.03816793893129771
Pyannote,116,IISc_VaaniProject_M_UP_Deoria_Monu70879_1852100000_UPDEOTHER_296918_19709_23345,0.994475138121547,0.9917355371900827,0.993103448275862,0.9863387978142076,0.3333333333333333,0.0055248618784530384,0.008264462809917356
FunASR,116,IISc_VaaniProject_M_UP_Deoria_Monu70879_1852100000_UPDEOTHER_296918_19709_23345,1.0,0.9972451790633609,0.9986206896551724,0.9972527472527473,1.0,0.0,0.0027548209366391185
Silero,116,IISc_VaaniProject_M_UP_Deoria_Monu70879_1852100000_UPDEOTHER_296918_19709_23345,1.0,0.8760330578512396,0.933920704845815,0.8763736263736264,1.0,0.0,0.12396694214876033
