model,file index,audio file,precision,recall,f1_score,accuracy,specificity,fdr,miss_rate
Silero,21,IISc_VaaniProject_M_BR_Gaya_Nibh48584_0857530000_CGKDFM_26989_9664_18506,0.9686323713927227,1.0,0.9840662842574889,0.9717514124293786,0.7787610619469026,0.03136762860727729,0.0
SpeechBrain,21,IISc_VaaniProject_M_BR_Gaya_Nibh48584_0857530000_CGKDFM_26989_9664_18506,0.9685138539042821,0.9961139896373057,0.9821200510855683,0.9682179341657208,0.7706422018348624,0.031486146095717885,0.0038860103626943004
ASRmodel,21,IISc_VaaniProject_M_BR_Gaya_Nibh48584_0857530000_CGKDFM_26989_9664_18506,0.8484848484848485,0.689119170984456,0.7605432451751251,0.6180159635119726,0.09523809523809523,0.15151515151515152,0.31088082901554404
Pyannote,22,IISc_VaaniProject_M_BR_Jahanabad_Parm84913_1020030000_UPVNLA_222779_5369_7626,0.8035714285714286,1.0,0.8910891089108911,0.8070175438596491,0.08333333333333333,0.19642857142857142,0.0
FunASR,22,IISc_VaaniProject_M_BR_Jahanabad_Parm84913_1020030000_UPVNLA_222779_5369_7626,0.8035714285714286,1.0,0.8910891089108911,0.8044444444444444,0.022222222222222223,0.19642857142857142,0.0
Silero,22,IISc_VaaniProject_M_BR_Jahanabad_Parm84913_1020030000_UPVNLA_222779_5369_7626,0.8,1.0,0.8888888888888888,0.8008849557522124,0.021739130434782608,0.2,0.0
SpeechBrain,22,IISc_VaaniProject_M_BR_Jahanabad_Parm84913_1020030000_UPVNLA_222779_5369_7626,0.8211009174311926,0.9944444444444445,0.8994974874371859,0.820627802690583,0.09302325581395349,0.17889908256880735,0.005555555555555556
ASRmodel,22,IISc_VaaniProject_M_BR_Jahanabad_Parm84913_1020030000_UPVNLA_222779_5369_7626,0.6829268292682927,0.4666666666666667,0.5544554455445545,0.4847328244274809,0.524390243902439,0.3170731707317073,0.5333333333333333
Pyannote,23,IISc_VaaniProject_M_BR_Jamui_Rooh11661_1910050000_BHJMAUR_118682_3696_5701,0.964824120603015,1.0,0.9820971867007673,0.9655172413793104,0.36363636363636365,0.035175879396984924,0.0
FunASR,23,IISc_VaaniProject_M_BR_Jamui_Rooh11661_1910050000_BHJMAUR_118682_3696_5701,0.9696969696969697,1.0,0.9846153846153847,0.9698492462311558,0.14285714285714285,0.030303030303030304,0.0
Silero,23,IISc_VaaniProject_M_BR_Jamui_Rooh11661_1910050000_BHJMAUR_118682_3696_5701,0.96,1.0,0.9795918367346939,0.9601990049751243,0.1111111111111111,0.04,0.0
SpeechBrain,23,IISc_VaaniProject_M_BR_Jamui_Rooh11661_1910050000_BHJMAUR_118682_3696_5701,0.96875,0.96875,0.96875,0.9396984924623115,0.14285714285714285,0.03125,0.03125
ASRmodel,23,IISc_VaaniProject_M_BR_Jamui_Rooh11661_1910050000_BHJMAUR_118682_3696_5701,0.4769874476987448,0.59375,0.5290023201856149,0.552863436123348,0.5229007633587787,0.5230125523012552,0.40625
Pyannote,24,IISc_VaaniProject_M_BR_Lakhisarai_Mani59915_0900160000_BHARBO_351966_4279_8334,0.9629629629629629,1.0,0.9811320754716981,0.9633251833740831,0.21052631578947367,0.037037037037037035,0.0
FunASR,24,IISc_VaaniProject_M_BR_Lakhisarai_Mani59915_0900160000_BHARBO_351966_4279_8334,0.9653465346534653,1.0,0.982367758186398,0.9654320987654321,0.06666666666666667,0.034653465346534656,0.0
Silero,24,IISc_VaaniProject_M_BR_Lakhisarai_Mani59915_0900160000_BHARBO_351966_4279_8334,0.9845758354755784,0.982051282051282,0.9833119383825417,0.9679802955665024,0.625,0.015424164524421594,0.017948717948717947
SpeechBrain,24,IISc_VaaniProject_M_BR_Lakhisarai_Mani59915_0900160000_BHARBO_351966_4279_8334,0.9948979591836735,1.0,0.9974424552429667,0.9950124688279302,0.8181818181818182,0.00510204081632653,0.0
ASRmodel,24,IISc_VaaniProject_M_BR_Lakhisarai_Mani59915_0900160000_BHARBO_351966_4279_8334,0.36486486486486486,0.6230769230769231,0.4602272727272727,0.40501043841336115,0.25528169014084506,0.6351351351351351,0.3769230769230769
Pyannote,25,IISc_VaaniProject_M_BR_Madhepura_Ansh61760_1122520000_BHVSCS_338219_7292_11611,0.9906976744186047,1.0,0.9953271028037384,0.9907834101382489,0.5,0.009302325581395349,0.0
FunASR,25,IISc_VaaniProject_M_BR_Madhepura_Ansh61760_1122520000_BHVSCS_338219_7292_11611,0.9906976744186047,1.0,0.9953271028037384,0.9907192575406032,0.2,0.009302325581395349,0.0
Silero,25,IISc_VaaniProject_M_BR_Madhepura_Ansh61760_1122520000_BHVSCS_338219_7292_11611,0.988399071925754,1.0,0.9941656942823804,0.9884259259259259,0.16666666666666666,0.01160092807424594,0.0
SpeechBrain,25,IISc_VaaniProject_M_BR_Madhepura_Ansh61760_1122520000_BHVSCS_338219_7292_11611,0.9929577464788732,0.9929577464788732,0.9929577464788732,0.986046511627907,0.25,0.007042253521126761,0.007042253521126761
ASRmodel,25,IISc_VaaniProject_M_BR_Madhepura_Ansh61760_1122520000_BHVSCS_338219_7292_11611,0.3716012084592145,0.8661971830985915,0.5200845665961945,0.49926470588235294,0.33190578158458245,0.6283987915407855,0.13380281690140844
Pyannote,26,IISc_VaaniProject_M_BR_Madhepura_Ansh61760_1126420000_TGKSC_8400_0_2471,0.9512195121951219,1.0,0.975,0.952,0.25,0.04878048780487805,0.0
FunASR,26,IISc_VaaniProject_M_BR_Madhepura_Ansh61760_1126420000_TGKSC_8400_0_2471,0.9551020408163265,1.0,0.9770354906054279,0.9552845528455285,0.08333333333333333,0.044897959183673466,0.0
Silero,26,IISc_VaaniProject_M_BR_Madhepura_Ansh61760_1126420000_TGKSC_8400_0_2471,0.9696969696969697,0.9572649572649573,0.9634408602150538,0.9314516129032258,0.5,0.030303030303030304,0.042735042735042736
SpeechBrain,26,IISc_VaaniProject_M_BR_Madhepura_Ansh61760_1126420000_TGKSC_8400_0_2471,0.9939393939393939,0.7008547008547008,0.8220551378446115,0.7053941908713693,0.8571428571428571,0.006060606060606061,0.29914529914529914
ASRmodel,26,IISc_VaaniProject_M_BR_Madhepura_Ansh61760_1126420000_TGKSC_8400_0_2471,0.9620253164556962,0.3247863247863248,0.48562300319488816,0.33195020746887965,0.5714285714285714,0.0379746835443038,0.6752136752136753
Pyannote,27,IISc_VaaniProject_M_BR_Madhepura_Kart62134_0751230000_BHMPSC_368445_394_8295,0.9201520912547528,1.0,0.9584158415841584,0.9205548549810845,0.05970149253731343,0.07984790874524715,0.0
FunASR,27,IISc_VaaniProject_M_BR_Madhepura_Kart62134_0751230000_BHMPSC_368445_394_8295,0.9213197969543148,1.0,0.9590488771466315,0.9214195183776933,0.015873015873015872,0.07868020304568528,0.0
Silero,27,IISc_VaaniProject_M_BR_Madhepura_Kart62134_0751230000_BHMPSC_368445_394_8295,0.9189873417721519,1.0,0.9577836411609498,0.9190897597977244,0.015384615384615385,0.0810126582278481,0.0
